released,colour,year,age,sex,employed,citizen,checks
1,1,1998,22,1,1,1,0
1,1,1997,42,1,1,0,3
1,1,1999,22,1,1,1,3
1,1,2001,30,1,1,1,0
1,1,2002,19,1,1,1,0
1,0,2001,23,1,0,1,3
1,0,2001,33,1,1,1,0
1,1,2001,27,1,1,1,2
1,1,2000,21,1,1,1,1
1,1,1998,20,1,1,1,0
1,1,2000,37,1,1,1,3
1,1,2000,15,1,1,1,3
0,0,1999,14,1,1,1,3
1,1,2000,18,1,1,1,0
1,1,1998,23,1,1,0,4
1,1,2001,18,1,1,1,2
1,1,2002,27,1,1,1,4
1,1,1999,24,1,0,1,0
0,0,1999,29,1,1,1,4
1,1,2002,34,1,1,1,4
1,1,2000,32,0,0,1,0
1,0,2000,15,1,1,1,0
1,0,1999,23,1,1,1,0
1,1,2000,55,1,1,1,2
0,1,2001,41,0,0,1,4
1,1,2002,25,1,1,1,1
1,1,2001,28,1,1,1,0
1,0,2000,18,1,1,0,3
1,1,1999,15,1,1,1,0
1,1,2001,27,1,1,1,2
1,1,1997,21,1,1,0,1
1,1,1999,20,1,1,1,5
1,0,1998,41,1,1,1,2
1,1,1998,24,1,1,1,1
1,1,2002,30,1,1,1,0
1,1,1998,16,1,1,1,0
1,1,2000,20,1,1,1,0
1,1,1998,12,1,1,1,0
1,0,1997,28,1,1,0,4
0,1,1997,34,1,1,0,0
0,1,2002,37,1,0,1,3
1,1,2000,21,1,1,1,0
1,1,2001,20,1,1,1,0
1,1,1997,18,0,1,1,0
1,1,2000,19,1,0,1,2
1,1,1998,21,1,1,1,0
0,0,2000,15,1,1,1,1
0,1,2000,44,1,1,1,3
1,1,2001,18,1,1,1,0
0,1,2002,23,1,1,1,4
1,0,2000,20,1,0,1,4
0,0,2001,22,1,0,0,0
1,1,2001,28,1,0,0,0
0,1,1997,26,1,1,1,2
1,1,2000,19,1,1,1,4
1,1,1999,18,1,1,1,0
1,1,2000,17,1,1,1,2
1,1,2000,24,1,0,1,3
1,1,1999,39,1,1,1,3
1,1,2002,15,1,1,1,2
1,0,2000,34,1,1,1,1
0,0,2002,16,1,0,1,4
1,0,2001,39,1,1,1,1
1,1,2000,18,1,1,1,2
1,0,1999,34,1,1,1,3
1,1,2001,20,1,1,1,1
1,1,1998,19,0,1,1,0
1,0,1999,30,1,1,1,1
1,1,1998,21,1,0,1,3
0,1,2000,15,1,1,1,4
1,1,2001,39,1,0,0,3
0,0,2000,23,1,0,1,4
1,1,2000,21,1,1,1,4
1,1,1998,20,1,1,1,2
1,0,2000,27,1,1,0,3
0,1,2001,37,0,0,1,4
1,1,2000,27,1,1,1,0
1,1,2000,23,1,1,1,1
1,1,2001,21,1,1,1,0
1,1,2000,20,1,0,1,1
1,1,2001,17,1,1,0,4
1,1,1998,34,1,1,1,3
1,1,1999,17,1,1,1,1
1,1,1999,21,1,1,1,1
1,1,2000,17,1,1,1,5
1,1,2000,17,1,1,1,0
1,1,1997,25,1,1,0,1
0,0,2000,34,1,1,0,3
1,1,2000,47,1,1,1,3
1,0,1997,16,1,1,0,1
1,0,2001,20,1,1,1,1
1,1,2001,19,1,1,1,1
1,1,1999,18,1,1,1,0
1,1,2001,18,1,1,1,0
1,0,1997,27,0,1,0,0
1,1,2001,25,1,1,1,0
1,1,2000,17,1,1,1,0
1,1,1999,32,1,0,1,4
1,1,1997,18,1,0,1,2
1,1,2000,20,1,1,1,4
1,1,2000,18,1,1,1,3
1,1,2000,24,1,1,1,2
1,1,2001,17,1,0,1,0
1,1,2001,37,1,1,1,0
0,1,1997,17,1,1,1,3
1,1,1997,34,1,1,0,4
0,1,2000,48,1,1,1,1
1,1,1998,33,0,0,1,0
1,1,1998,21,1,1,1,0
1,0,1999,21,1,0,1,2
1,1,1998,20,1,1,1,0
1,0,2000,48,1,0,1,3
1,1,2001,15,0,1,1,0
1,1,1998,27,1,1,1,0
1,1,2001,22,1,1,0,1
1,1,1998,25,1,1,1,2
1,1,2000,15,1,1,1,1
1,1,2001,21,1,1,0,1
1,0,2000,28,1,0,1,4
0,0,2000,25,1,1,0,0
0,1,2001,20,1,0,1,4
1,1,1999,22,1,1,1,0
1,1,1997,18,1,1,0,0
1,1,1998,25,1,1,1,0
1,1,1998,29,1,1,1,2
1,1,2000,28,1,1,1,0
1,1,1998,20,1,1,0,1
1,1,1998,18,1,1,1,0
0,1,2001,15,1,1,1,0
1,1,1999,23,1,1,1,3
1,1,1999,17,1,0,1,1
1,1,2000,20,1,1,1,1
1,1,2000,50,1,1,1,1
1,0,2000,29,1,0,1,3
1,1,2001,18,1,1,1,5
1,1,2000,25,1,1,1,3
1,0,2001,31,1,1,1,2
1,1,1998,18,1,1,1,0
1,1,2000,16,1,0,1,4
1,1,2001,30,1,1,1,3
1,1,2001,21,1,1,1,0
1,1,2000,17,1,1,1,0
1,1,1998,35,1,1,1,3
0,1,1997,42,1,1,1,0
0,1,1997,42,1,1,1,0
1,1,1997,43,1,1,1,4
0,0,2000,18,1,1,1,4
1,1,1999,39,1,1,1,3
0,1,1999,25,1,1,1,0
1,0,1999,17,1,1,0,1
1,1,2000,32,1,1,1,2
0,1,2001,29,0,1,1,0
1,0,2001,24,1,0,1,4
1,0,1998,33,1,0,0,3
1,0,1999,22,1,1,1,2
1,1,1999,35,1,1,1,5
1,1,1999,14,1,1,1,1
1,0,2001,20,1,1,1,4
1,1,2000,15,1,1,1,4
1,0,1998,16,1,1,1,1
1,0,1999,19,1,1,1,2
1,1,1999,20,1,1,1,0
1,1,1999,18,1,1,1,1
1,1,1999,30,0,1,1,0
1,1,1999,19,1,1,1,0
1,1,2000,16,1,0,1,1
0,1,1999,32,1,0,1,3
1,1,1999,19,1,1,1,0
1,1,2001,19,1,0,1,0
1,0,2000,48,1,1,1,2
1,1,1999,12,1,1,1,0
1,1,2000,19,1,1,1,0
1,0,2000,25,1,1,1,3
1,1,2000,22,1,1,1,1
1,0,1999,20,1,0,1,4
0,1,2002,16,0,0,1,2
1,1,1998,17,1,0,1,3
0,1,2000,40,1,1,1,1
1,1,1999,35,1,1,1,0
1,1,2001,23,1,1,1,0
1,1,2000,16,1,1,1,0
1,1,1998,22,1,1,1,0
1,1,2000,28,0,0,1,4
0,0,1998,27,1,1,1,3
1,1,2001,21,1,1,1,3
0,1,2000,18,1,1,0,3
1,1,2000,17,1,1,1,1
0,1,1998,20,1,0,1,0
1,1,1997,17,1,1,1,2
1,1,1997,43,1,1,0,4
1,1,1998,15,1,1,1,0
1,1,2001,32,0,0,1,3
1,1,2001,20,1,1,1,2
1,1,1999,22,1,1,1,2
1,1,1999,13,1,1,1,0
1,1,1999,15,1,1,1,0
1,1,2001,24,1,1,1,0
1,1,1998,17,1,1,1,0
1,1,1999,17,1,1,1,4
1,1,2001,17,1,1,1,0
1,0,1999,20,1,1,1,4
1,1,1999,15,1,1,1,0
1,1,2002,31,1,0,1,0
1,1,2000,16,1,1,1,0
1,1,2001,21,0,1,1,0
1,0,2001,19,1,0,1,3
0,0,2000,21,1,1,0,0
1,0,1999,21,1,1,0,1
1,1,2001,13,1,1,1,1
1,1,2001,19,1,0,1,4
1,1,2000,15,1,1,1,1
1,1,1998,21,1,1,1,2
1,0,1998,19,0,1,1,1
1,1,2001,23,1,1,1,1
1,1,2001,46,1,1,1,1
1,1,2000,19,1,1,1,2
1,1,1998,32,1,1,1,3
1,0,2002,35,1,0,0,2
1,0,1997,25,1,0,1,3
1,1,1997,19,1,0,0,2
1,1,1998,34,1,1,1,0
1,1,1997,15,0,1,0,1
1,1,2000,23,1,0,1,2
1,1,1999,24,0,0,1,5
1,1,2001,22,1,1,1,0
1,1,1999,38,1,0,1,3
1,1,1998,24,1,1,1,3
1,1,2000,17,1,1,1,0
1,1,1998,26,0,1,1,0
1,1,1999,37,1,1,1,0
1,1,1999,18,1,0,1,0
1,1,2001,21,1,1,1,1
1,1,2000,26,0,1,1,0
1,1,2001,15,1,1,1,1
1,0,2000,22,1,1,0,1
1,0,2002,34,1,1,1,3
1,0,2001,32,1,1,0,0
1,0,1997,22,1,1,1,3
1,0,2001,16,1,1,1,1
0,0,2001,24,1,0,1,3
1,0,1998,21,1,0,0,2
0,1,2002,16,1,1,1,0
1,1,2001,25,1,1,1,0
1,1,2000,20,1,1,1,0
1,0,1998,23,0,0,1,3
1,1,1999,19,1,1,1,0
1,1,1997,16,1,1,0,2
1,1,2000,18,1,1,1,0
1,1,2000,24,1,1,1,1
1,0,1998,14,1,1,1,1
1,0,2001,23,1,0,1,4
1,1,2000,22,1,1,1,3
1,1,1999,19,1,1,1,0
1,1,1998,15,1,1,1,0
1,0,2002,16,1,1,1,0
1,1,2000,17,0,0,1,3
1,1,2000,47,1,1,1,0
1,1,2000,21,1,1,1,0
1,1,1999,37,1,1,1,2
1,1,2000,28,1,1,1,0
1,1,1998,27,1,1,1,0
1,1,2000,18,1,1,1,0
1,1,1997,27,1,1,1,4
1,1,1998,19,1,1,1,2
1,1,2001,19,1,1,1,3
0,1,1998,16,1,1,1,3
1,1,2000,38,1,1,0,2
1,1,2001,16,1,1,1,0
1,1,1997,18,1,1,0,2
0,1,1999,15,1,1,1,2
1,1,1998,19,1,1,1,3
1,1,1997,16,1,1,0,0
1,1,2002,45,1,0,1,3
1,1,2000,20,1,1,1,1
1,0,2001,17,1,1,1,0
0,1,2000,27,1,1,1,2
1,1,2002,46,1,1,1,1
1,1,2000,19,0,1,1,3
1,1,2002,30,1,1,1,3
1,1,2001,42,1,0,1,3
1,1,2000,36,1,1,1,2
1,1,1999,16,1,0,1,0
0,0,2001,27,1,1,1,3
1,0,1998,19,1,1,1,3
1,1,2002,19,1,1,1,1
0,0,1999,42,1,1,1,5
1,1,1998,21,1,1,1,0
1,1,1998,17,1,1,1,2
1,1,2001,16,1,0,1,3
1,1,2000,24,1,1,1,2
1,1,2002,22,1,1,1,0
1,1,2000,17,1,1,1,0
1,1,2000,21,0,1,1,0
1,0,1999,21,0,1,1,1
0,0,1998,24,1,1,1,4
1,1,1999,16,1,1,1,3
